"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:pagePath""}";"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:date""}";"{""columnType"":""DIMENSION"";""dataType"":""STRING"";""name"":""ga:visitLength""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:visits""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:visitors""}";"{""columnType"":""METRIC"";""dataType"":""TIME"";""name"":""ga:avgTimeOnPage""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:pageviews""}";"{""columnType"":""METRIC"";""dataType"":""TIME"";""name"":""ga:timeOnPage""}";"{""columnType"":""METRIC"";""dataType"":""INTEGER"";""name"":""ga:uniquepageviews""}"
/;20111228;12;1;1;12.0;1;12.0;1
/;20111228;120;1;1;53.0;2;53.0;1
/;20111228;142;1;1;20.5;2;41.0;1
/;20111228;1542;1;1;13.333.333.333.333.300;3;40.0;1
/;20111228;157;1;1;5.0;1;5.0;1
/;20111228;182;1;1;6.0;1;6.0;1
/;20111228;23;1;1;23.0;1;23.0;1
/;20111228;263;1;1;25.5;3;51.0;1
/;20111228;264;1;1;8.0;1;8.0;1
/;20111228;307;1;1;27.666.666.666.666.600;4;83.0;1
/;20111228;31;1;1;31.0;1;31.0;1
/;20111228;316;1;1;15.0;1;15.0;1
/;20111228;44;2;2;26.666.666.666.666.600;3;80.0;2
/;20111228;53;1;1;53.0;2;53.0;1
/;20111228;589;1;1;112.0;1;112.0;1
/;20111228;67;0;1;17.0;2;17.0;1
/;20111229;0;20;20;0.0;20;0.0;20
/;20111229;109;1;1;17.0;1;17.0;1
/;20111229;12;2;2;12.0;2;24.0;2
/;20111229;126;1;1;40.0;1;40.0;1
/;20111229;143;0;1;19.0;2;38.0;1
/;20111229;20;1;1;8.0;1;8.0;1
/;20111229;214;1;1;9.0;1;9.0;1
/;20111229;22;1;1;15.0;1;15.0;1
/;20111229;247;0;1;0.0;1;0.0;1
/;20111229;2574;0;1;17.0;1;17.0;1
/;20111229;266;1;1;8.0;2;8.0;1
/;20111229;269;0;1;0.0;1;0.0;1
/;20111229;30;1;1;5.5;4;22.0;1
/;20111229;33;1;1;5.0;4;20.0;1
/;20111229;43;1;1;4.0;1;4.0;1
/;20111229;44;1;1;44.0;1;44.0;1
/;20111229;50;1;1;9.0;1;9.0;1
/;20111229;551;1;1;20.0;1;20.0;1
/;20111229;63;1;1;18.0;1;18.0;1
/;20111229;66;1;1;7.0;1;7.0;1
/;20111229;713;1;1;88.0;2;88.0;1
/;20111229;73;1;1;43.0;1;43.0;1
/;20111229;75;1;1;22.0;1;22.0;1
/;20111229;82;1;1;61.0;1;61.0;1
/;20111229;93;1;1;38.0;2;38.0;1
/;20111230;0;23;22;0.0;23;0.0;23
/;20111230;10;1;1;4.0;1;4.0;1
/;20111230;22;1;1;22.0;2;22.0;1
/;20111230;23;1;1;23.0;2;23.0;1
/;20111230;254;0;1;6.0;1;6.0;1
/;20111230;2912;1;1;12.133.333.333.333.300;25;2912.0;1
/;20111230;2971;1;1;371.375;9;2971.0;1
/;20111230;318;1;1;8.0;1;8.0;1
/;20111230;34;1;1;9.0;1;9.0;1
/;20111230;342;1;1;229.0;1;229.0;1
/;20111230;387;1;1;12.0;1;12.0;1
/;20111230;4;1;1;2.0;2;4.0;1
/;20111230;41;1;1;19.0;1;19.0;1
/;20111230;419;1;1;35.0;1;35.0;1
/;20111230;473;1;1;236.5;3;473.0;1
/;20111230;480;0;1;47.0;1;47.0;1
/;20111230;52;1;1;18.0;1;18.0;1
/;20111230;5230;1;1;1.413.783.783.783.780;38;5231.0;1
/;20111230;657;1;1;25.0;1;25.0;1
/;20111230;7218;1;1;9.747.297.297.297.290;75;7213.0;1
/;20111230;796;0;1;6.0;2;6.0;1
/;20111230;8392;1;1;419.5;21;8390.0;1
/;20111231;0;11;8;0.0;12;0.0;11
/;20111231;139;1;1;69.0;3;138.0;1
/;20111231;16;1;1;16.0;1;16.0;1
/;20111231;1676;1;1;419.25;5;1677.0;1
/;20111231;44;1;1;44.0;2;44.0;1
/;20111231;59;1;1;46.0;2;46.0;1
/;20111231;71;0;1;0.0;1;0.0;1
/;20111231;79;1;1;14.0;1;14.0;1
/;20111231;8;1;1;8.0;1;8.0;1
/;20120101;0;9;9;0.0;9;0.0;9
/;20120101;108;1;1;36.0;4;108.0;1
/;20120101;3059;1;1;6.0;1;6.0;1
/;20120101;334;1;1;325.0;1;325.0;1
/;20120101;34;0;1;7.0;1;7.0;1
/;20120101;36;1;1;36.0;1;36.0;1
/;20120101;4054;1;1;13.513.333.333.333.300;4;4054.0;1
/;20120101;444;1;1;415.0;1;415.0;1
/;20120101;64;0;1;24.0;1;24.0;1
/;20120102;0;20;19;0.0;22;0.0;20
/;20120102;10;1;1;4.5;2;9.0;1
/;20120102;100;1;1;25.0;2;25.0;1
/;20120102;13;1;1;9.0;1;9.0;1
/;20120102;215;1;1;215.0;1;215.0;1
/;20120102;24;1;1;24.0;1;24.0;1
/;20120102;25;1;1;11.5;2;23.0;1
/;20120102;283;1;1;27.0;1;27.0;1
/;20120102;428;0;1;11.0;1;11.0;1
/;20120102;43;1;1;7.0;1;7.0;1
/;20120102;6;1;1;6.0;1;6.0;1
/;20120102;677;1;1;37.0;1;37.0;1
/;20120102;681;0;1;110.0;1;110.0;1
/;20120102;715;0;1;11.0;1;11.0;1
/;20120102;85;1;1;8.0;1;8.0;1
/;20120102;94;1;1;40.0;1;40.0;1
/;20120103;0;19;18;0.0;20;0.0;19
/;20120103;10;1;1;10.0;1;10.0;1
/;20120103;105;0;1;11.0;2;22.0;1
/;20120103;1064;1;1;41.833.333.333.333.300;6;251.0;1
/;20120103;1173;0;1;39.0;1;39.0;1
/;20120103;1387;1;1;11.0;2;22.0;1
/;20120103;15;1;2;15.0;3;15.0;2
/;20120103;168;1;1;55.0;1;55.0;1
/;20120103;21;1;1;10.0;1;10.0;1
/;20120103;217;1;1;108.5;3;217.0;1
/;20120103;226;1;1;11.0;1;11.0;1
/;20120103;251;1;1;73.0;2;73.0;1
/;20120103;265;1;1;265.0;1;265.0;1
/;20120103;3070;1;1;8.083.333.333.333.330;12;97.0;1
/;20120103;311;1;1;311.0;2;311.0;1
/;20120103;32;2;2;10.75;5;43.0;2
/;20120103;375;1;1;74.0;1;74.0;1
/;20120103;40;1;1;12.0;1;12.0;1
/;20120103;412;1;1;5.0;1;5.0;1
/;20120103;4238;1;1;2.576.923.076.923.070;14;335.0;1
/;20120103;430;1;1;202.0;2;404.0;1
/;20120103;44;1;1;30.0;1;30.0;1
/;20120103;446;1;1;222.5;3;445.0;1
/;20120103;56;0;1;22.0;1;22.0;1
/;20120103;6;1;1;6.0;2;6.0;1
/;20120103;790;1;1;395.0;3;790.0;1
/;20120103;8;1;1;8.0;1;8.0;1
/;20120103;848;1;1;205.5;4;822.0;1
/;20120104;0;19;18;0.0;20;0.0;19
/;20120104;107;1;1;26.0;2;52.0;1
/;20120104;1083;1;1;14.0;1;14.0;1
/;20120104;116;1;1;116.0;1;116.0;1
/;20120104;118;1;1;24.5;2;49.0;1
/;20120104;130;1;1;130.0;1;130.0;1
/;20120104;1415;1;1;62.75;4;251.0;1
/;20120104;15;1;1;15.0;1;15.0;1
/;20120104;1576;1;1;57.0;2;57.0;1
/;20120104;177;1;1;20.5;3;41.0;1
/;20120104;188;1;1;127.0;2;127.0;1
/;20120104;217;0;1;34.0;2;68.0;1
/;20120104;22;1;1;22.0;1;22.0;1
/;20120104;2310;1;1;22.666.666.666.666.600;3;68.0;1
/;20120104;299;1;1;11.0;1;11.0;1
/;20120104;3;1;1;3.0;1;3.0;1
/;20120104;312;1;1;43.5;3;87.0;1
/;20120104;33;1;1;12.0;1;12.0;1
/;20120104;335;1;1;134.0;1;134.0;1
/;20120104;41;2;2;5.333.333.333.333.330;3;16.0;2
/;20120104;44;1;1;19.0;2;19.0;1
/;20120104;48;1;1;24.0;3;48.0;1
/;20120104;500;0;1;9.0;1;9.0;1
/;20120104;51;1;1;51.0;1;51.0;1
/;20120104;53;1;1;6.0;1;6.0;1
/;20120104;58;0;1;0.0;1;0.0;1
/;20120104;6;1;1;6.0;1;6.0;1
/;20120104;7;1;1;7.0;1;7.0;1
/;20120104;703;1;1;10.0;1;10.0;1
/;20120104;796;1;1;3.0;1;3.0;1
/;20120104;836;1;1;49.857.142.857.142.800;8;349.0;1
/;20120105;0;23;23;0.0;23;0.0;23
/;20120105;1005;1;1;30.0;2;60.0;1
/;20120105;11;1;1;6.0;1;6.0;1
/;20120105;15;1;1;15.0;2;15.0;1
/;20120105;1860;1;1;10.0;4;40.0;1
/;20120105;20;1;1;19.0;2;19.0;1
/;20120105;2160;1;1;349.0;4;1047.0;1
/;20120105;22;1;1;9.0;1;9.0;1
/;20120105;28;1;1;26.666.666.666.666.600;4;8.0;1
/;20120105;3;1;1;3.0;1;3.0;1
/;20120105;30;1;1;12.0;1;12.0;1
/;20120105;31;1;1;20.0;1;20.0;1
/;20120105;38;2;2;16.0;2;32.0;2
/;20120105;382;1;1;6.0;1;6.0;1
/;20120105;40;1;1;14.0;1;14.0;1
/;20120105;5;1;1;2.5;2;5.0;1
/;20120105;52;1;1;9.6;6;48.0;1
/;20120105;54;1;1;27.0;2;54.0;1
/;20120105;6;1;1;2.5;2;5.0;1
/;20120105;66;1;1;66.0;2;66.0;1
/;20120105;712;0;1;10.0;1;10.0;1
/;20120105;72;1;1;10.0;1;10.0;1
/;20120105;75;1;1;17.0;1;17.0;1
/;20120105;81;1;1;81.0;2;81.0;1
/;20120105;87;1;1;87.0;1;87.0;1
/;20120106;0;12;11;0.0;12;0.0;12
/;20120106;117;1;1;17.0;1;17.0;1
/;20120106;124;1;1;20.5;2;41.0;1
/;20120106;14;1;1;14.0;1;14.0;1
/;20120106;15;2;2;11.5;2;23.0;2
/;20120106;157;1;1;15.0;1;15.0;1
/;20120106;16;1;1;16.0;2;16.0;1
/;20120106;169;1;1;169.0;1;169.0;1
/;20120106;175;1;1;43.5;4;174.0;1
/;20120106;207;1;1;36.0;1;36.0;1
/;20120106;25;2;2;18.5;3;37.0;2
/;20120106;252;1;1;5.5;2;11.0;1
/;20120106;2532;0;1;11.0;2;22.0;1
/;20120106;27;1;1;17.0;1;17.0;1
/;20120106;3;1;1;3.0;1;3.0;1
/;20120106;3460;1;1;820.0;1;820.0;1
/;20120106;688;1;1;22.0;2;44.0;1
/;20120107;0;14;14;0.0;14;0.0;14
/;20120107;154;1;1;18.0;1;18.0;1
/;20120107;179;1;1;52.0;1;52.0;1
/;20120107;18;0;1;0.0;1;0.0;1
/;20120107;187;1;1;85.5;2;171.0;1
/;20120107;208;1;1;20.0;1;20.0;1
/;20120107;21;1;1;21.0;2;21.0;1
/;20120107;23;1;1;16.0;1;16.0;1
/;20120107;24;1;1;16.0;2;16.0;1
/;20120107;354;0;1;33.0;1;33.0;1
/;20120107;36;1;1;28.0;1;28.0;1
/;20120107;49;0;1;0.0;1;0.0;1
/;20120107;700;1;1;67.0;1;67.0;1
/;20120107;8121;0;1;125.0;2;250.0;1
/;20120107;89;1;1;24.0;2;48.0;1
/;20120108;0;18;18;0.0;18;0.0;18
/;20120108;1100;0;1;15.0;1;15.0;1
/;20120108;14;1;1;6.5;2;13.0;1
/;20120108;1959;1;1;18.0;2;36.0;1
/;20120108;202;0;1;31.0;2;62.0;1
/;20120108;22;1;1;22.0;1;22.0;1
/;20120108;2278;0;1;164.0;1;164.0;1
/;20120108;244;0;1;32.0;1;32.0;1
/;20120108;26;1;1;26.0;1;26.0;1
/;20120108;27;1;1;27.0;1;27.0;1
/;20120108;33;1;1;8.0;1;8.0;1
/;20120108;397;1;1;12.5;2;25.0;1
/;20120108;45;0;1;16.0;2;16.0;1
/;20120108;4914;1;1;32.666.666.666.666.600;3;98.0;1
/;20120108;536;1;1;536.0;2;536.0;1
/;20120108;62;0;1;35.0;1;35.0;1
/;20120108;76;1;1;76.0;1;76.0;1
/;20120108;790;0;1;8.5;2;17.0;1
/;20120108;880;0;1;32.0;1;32.0;1
/;20120109;0;30;27;0.0;30;0.0;30
/;20120109;1;1;1;1.0;2;1.0;1
/;20120109;1141;1;1;10.0;1;10.0;1
/;20120109;12;1;1;4.0;1;4.0;1
/;20120109;123;1;1;21.0;1;21.0;1
/;20120109;128;1;1;6.0;1;6.0;1
/;20120109;1324;1;1;16.25;4;65.0;1
/;20120109;15;2;2;12.0;2;24.0;2
/;20120109;209;1;1;105.0;3;210.0;1
/;20120109;2130;1;1;19.372.727.272.727.200;12;2131.0;1
/;20120109;223;1;1;16.0;1;16.0;1
/;20120109;2421;0;1;32.25;4;129.0;1
/;20120109;26;1;1;9.0;3;27.0;1
/;20120109;33;1;1;7.0;1;7.0;1
/;20120109;37;1;1;37.0;1;37.0;1
/;20120109;416;1;1;175.0;2;350.0;1
/;20120109;47;2;2;44.0;2;88.0;2
/;20120109;48;1;1;28.0;1;28.0;1
/;20120109;5;1;1;5.0;1;5.0;1
/;20120109;51;1;1;26.0;1;26.0;1
/;20120109;52;1;1;52.0;1;52.0;1
/;20120109;669;1;1;8.0;2;16.0;1
/;20120109;7;1;1;7.0;1;7.0;1
/;20120109;96;1;1;42.0;1;42.0;1
/;20120110;0;33;31;0.0;34;0.0;33
/;20120110;10;1;1;2.0;1;2.0;1
/;20120110;12;0;1;0.0;1;0.0;1
/;20120110;129;1;1;104.0;1;104.0;1
/;20120110;1488;1;1;1488.0;1;1488.0;1
/;20120110;15;1;1;7.0;2;14.0;1
/;20120110;164;1;1;70.0;1;70.0;1
/;20120110;17;1;1;11.0;1;11.0;1
/;20120110;1706;1;1;28.857.142.857.142.800;7;202.0;1
/;20120110;182;1;1;22.0;1;22.0;1
/;20120110;224;1;1;73.0;1;73.0;1
/;20120110;236;1;1;6.5;2;13.0;1
/;20120110;2523;1;1;282.4;5;1412.0;1
/;20120110;2580;1;1;672.0;2;1344.0;1
/;20120110;27;1;1;16.0;1;16.0;1
/;20120110;28;1;1;28.0;1;28.0;1
/;20120110;29;1;1;29.0;2;29.0;1
/;20120110;291;1;1;29.0;2;29.0;1
/;20120110;301;1;1;5.0;1;5.0;1
/;20120110;324;1;1;16.0;1;16.0;1
/;20120110;3261;0;1;7.0;2;14.0;1
/;20120110;348;1;1;347.0;1;347.0;1
/;20120110;452;0;1;13.0;1;13.0;1
/;20120110;458;1;1;27.4;5;137.0;1
/;20120110;492;1;1;131.0;1;131.0;1
/;20120110;5;0;1;0.0;1;0.0;1
/;20120110;512;1;1;44.0;3;132.0;1
/;20120110;55;2;3;15.0;9;120.0;3
/;20120110;56;1;1;28.0;2;56.0;1
/;20120110;6390;1;1;43.0;1;43.0;1
/;20120110;67;1;1;67.0;2;67.0;1
/;20120110;6850;1;1;8.616.666.666.666.660;12;1034.0;1
/;20120110;75;1;1;6.0;1;6.0;1
/;20120110;77;1;1;5.666.666.666.666.660;3;17.0;1
/;20120110;8081;1;1;6.961.666.666.666.660;6;4177.0;1
/;20120110;9;1;1;9.0;1;9.0;1
/;20120111;0;33;32;0.0;34;0.0;33
/;20120111;1050;1;1;131.0;1;131.0;1
/;20120111;1095;1;1;5.0;1;5.0;1
/;20120111;111;1;1;3.0;1;3.0;1
/;20120111;1164;1;1;9.0;2;18.0;1
/;20120111;1167;1;1;583.0;2;1166.0;1
/;20120111;119;1;1;18.666.666.666.666.600;4;56.0;1
/;20120111;123;1;1;61.5;3;123.0;1
/;20120111;1244;1;1;1244.0;2;1244.0;1
/;20120111;129;1;1;18.285.714.285.714.200;8;128.0;1
/;20120111;130;1;1;64.5;2;129.0;1
/;20120111;145;1;1;4.0;1;4.0;1
/;20120111;155;0;1;19.0;1;19.0;1
/;20120111;158;1;1;13.0;1;13.0;1
/;20120111;16;1;1;7.0;1;7.0;1
/;20120111;20;1;1;20.0;2;20.0;1
/;20120111;2090;0;1;395.5;4;1582.0;1
/;20120111;22;1;1;7.0;1;7.0;1
/;20120111;23;1;1;23.0;1;23.0;1
/;20120111;24;1;1;24.0;1;24.0;1
/;20120111;253;0;1;13.5;2;27.0;1
/;20120111;27;0;1;18.0;2;18.0;1
/;20120111;271;1;1;5.0;1;5.0;1
/;20120111;30;1;1;30.0;1;30.0;1
/;20120111;310;1;1;154.5;3;309.0;1
/;20120111;317;1;1;317.0;1;317.0;1
/;20120111;39;1;1;16.0;1;16.0;1
/;20120111;4;1;1;4.0;1;4.0;1
/;20120111;40;1;1;40.0;1;40.0;1
/;20120111;44;1;1;17.0;3;34.0;1
/;20120111;49;1;1;49.0;1;49.0;1
/;20120111;53;1;1;21.0;1;21.0;1
/;20120111;54;2;2;52.0;4;104.0;2
/;20120111;62;2;2;39.5;2;79.0;2
/;20120111;70;1;1;70.0;1;70.0;1
/;20120111;73;1;1;6.0;4;24.0;1
/;20120111;75;0;1;5.0;1;5.0;1
/;20120111;776;1;1;7.0;1;7.0;1
/;20120111;8;1;1;5.0;1;5.0;1
/;20120111;834;1;1;825.0;1;825.0;1
/;20120111;860;0;1;22.0;1;22.0;1
/;20120111;946;0;1;62.0;1;62.0;1
/;20120111;9747;0;1;448.0;3;1344.0;1
/;20120111;980;1;1;490.0;3;980.0;1
/;20120112;0;19;19;0.0;20;0.0;19
/;20120112;1035;1;1;23.0;1;23.0;1
/;20120112;1078;1;1;96.0;3;288.0;1
/;20120112;11;1;1;11.0;1;11.0;1
/;20120112;1127;1;1;14.0;1;14.0;1
/;20120112;14;1;1;5.0;2;10.0;1
/;20120112;15;1;1;15.0;1;15.0;1
/;20120112;1540;1;1;7.0;1;7.0;1
/;20120112;16;1;1;16.0;1;16.0;1
/;20120112;20;3;3;14.333.333.333.333.300;5;43.0;3
/;20120112;200;1;1;97.0;1;97.0;1
/;20120112;23;1;1;16.0;1;16.0;1
/;20120112;236;1;1;23.0;2;46.0;1
/;20120112;2464;1;1;1165.5;2;2331.0;1
/;20120112;25;1;1;25.0;1;25.0;1
/;20120112;2520;0;1;3.0;1;3.0;1
/;20120112;2578;1;1;147.0;5;588.0;1
/;20120112;27;1;1;13.0;1;13.0;1
/;20120112;28;1;1;10.0;1;10.0;1
/;20120112;36;2;2;22.5;2;45.0;2
/;20120112;3929;1;1;109.0;1;109.0;1
/;20120112;407;0;1;19.0;1;19.0;1
/;20120112;425;1;1;20.5;2;41.0;1
/;20120112;49;1;1;19.0;1;19.0;1
/;20120112;527;1;1;52.8;11;528.0;1
/;20120112;54;1;1;36.0;1;36.0;1
/;20120112;5496;1;1;28.214.285.714.285.700;15;395.0;1
/;20120112;55;2;2;32.0;3;64.0;2
/;20120112;606;1;1;17.333.333.333.333.300;3;52.0;1
/;20120112;660;1;1;117.75;4;471.0;1
/;20120112;67;1;1;33.5;3;67.0;1
/;20120112;678;1;1;31.0;1;31.0;1
/;20120112;7;2;2;5.5;2;11.0;2
/;20120112;8;1;1;8.0;1;8.0;1
/;20120112;805;1;1;133.6;5;668.0;1
/;20120112;81;1;1;27.0;1;27.0;1
/;20120112;820;0;1;3.0;2;3.0;1
/;20120112;874;1;1;64.0;2;128.0;1
/;20120113;0;19;19;0.0;19;0.0;19
/;20120113;1074;1;1;50.0;2;50.0;1
/;20120113;12;1;1;12.0;2;12.0;1
/;20120113;133;1;1;5.0;1;5.0;1
/;20120113;136;1;1;136.0;2;136.0;1
/;20120113;14;1;1;14.0;1;14.0;1
/;20120113;1596;1;1;798.0;3;1596.0;1
/;20120113;193;1;1;193.0;1;193.0;1
/;20120113;201;0;1;0.0;1;0.0;1
/;20120113;2389;1;1;298.75;9;2390.0;1
/;20120113;353;1;1;19.0;3;57.0;1
/;20120113;37;0;1;5.0;1;5.0;1
/;20120113;40;1;1;10.0;1;10.0;1
/;20120113;441;1;1;4.0;1;4.0;1
/;20120113;5;1;1;5.0;2;5.0;1
/;20120113;52;1;1;19.5;2;39.0;1
/;20120113;55;1;1;20.0;1;20.0;1
/;20120113;645;1;1;215.0;4;645.0;1
/;20120113;65;1;1;26.0;1;26.0;1
/;20120113;7078;1;1;12.515.384.615.384.600;13;1627.0;1
/;20120113;845;1;1;15.0;2;30.0;1
/;20120113;853;1;1;13.0;1;13.0;1
/;20120113;86;1;1;86.0;2;86.0;1
/;20120113;873;1;1;4.0;1;4.0;1
/;20120113;89;0;1;24.0;1;24.0;1
/;20120113;9;1;1;9.0;1;9.0;1
/;20120113;93;1;1;31.0;4;93.0;1
/;20120113;97;1;1;28.5;2;57.0;1
/;20120114;0;20;18;0.0;20;0.0;20
/;20120114;10;1;1;8.0;1;8.0;1
/;20120114;105;1;1;12.0;1;12.0;1
/;20120114;112;1;1;28.5;2;57.0;1
/;20120114;129;1;1;8.0;1;8.0;1
/;20120114;144;1;1;14.0;1;14.0;1
/;20120114;145;1;1;26.0;1;26.0;1
/;20120114;15;1;1;15.0;1;15.0;1
/;20120114;17;1;1;7.5;2;15.0;1
/;20120114;23;2;2;11.5;3;23.0;2
/;20120114;24;1;1;24.0;2;24.0;1
/;20120114;2898;1;1;66.5;2;133.0;1
/;20120114;3;1;1;3.0;1;3.0;1
/;20120114;302;0;1;15.0;2;30.0;1
/;20120114;31;0;1;7.0;1;7.0;1
/;20120114;324;0;1;5.0;1;5.0;1
/;20120114;39;1;1;32.0;1;32.0;1
/;20120114;431;0;1;35.0;1;35.0;1
/;20120114;55;1;1;28.0;1;28.0;1
/;20120114;57;1;1;13.0;1;13.0;1
/;20120114;86;1;1;8.0;2;16.0;1
/;20120115;0;15;14;0.0;15;0.0;15
/;20120115;1289;1;1;7.0;1;7.0;1
/;20120115;162;1;1;71.0;1;71.0;1
/;20120115;1688;0;1;29.666.666.666.666.600;3;89.0;1
/;20120115;185;0;1;38.0;1;38.0;1
/;20120115;1888;1;1;9.0;1;9.0;1
/;20120115;19;1;1;12.0;1;12.0;1
/;20120115;2017;1;1;18.0;1;18.0;1
/;20120115;213;1;1;34.0;2;68.0;1
/;20120115;274;1;1;5.5;2;11.0;1
/;20120115;303;1;1;287.0;1;287.0;1
/;20120115;35;1;1;16.0;1;16.0;1
/;20120115;364;1;1;8.0;1;8.0;1
/;20120115;37;0;1;2.0;2;4.0;1
/;20120115;373;1;1;17.0;1;17.0;1
/;20120115;379;1;1;9.0;1;9.0;1
/;20120115;48;1;1;24.0;1;24.0;1
/;20120115;62;1;1;8.5;4;34.0;1
/;20120115;72;0;1;16.0;1;16.0;1
/;20120115;80;0;1;0.0;1;0.0;1
/;20120115;84;1;1;33.0;1;33.0;1
/;20120115;92;1;1;8.0;2;8.0;1
/;20120116;0;20;16;0.0;20;0.0;20
/;20120116;108;0;1;0.0;1;0.0;1
/;20120116;1127;1;1;11.0;1;11.0;1
/;20120116;1191;0;1;6.0;1;6.0;1
/;20120116;137;1;1;9.0;1;9.0;1
/;20120116;143;1;1;14.0;1;14.0;1
/;20120116;144;1;1;14.0;1;14.0;1
/;20120116;153;1;1;153.0;2;153.0;1
/;20120116;1560;1;1;12.0;1;12.0;1
/;20120116;1636;0;1;904.0;1;904.0;1
/;20120116;176;0;2;30.5;2;61.0;2
/;20120116;199;1;1;41.0;3;123.0;1
/;20120116;2106;1;1;208.0;8;1456.0;1
/;20120116;255;1;1;7.133.333.333.333.330;3;214.0;1
/;20120116;29;1;1;23.0;2;23.0;1
/;20120116;30;1;1;7.0;1;7.0;1
/;20120116;34;1;1;34.0;1;34.0;1
/;20120116;36;1;1;36.0;2;36.0;1
/;20120116;369;1;1;91.0;3;273.0;1
/;20120116;46;1;1;20.0;1;20.0;1
/;20120116;469;1;1;19.5;2;39.0;1
/;20120116;47;1;1;15.0;2;15.0;1
/;20120116;52;1;1;9.0;1;9.0;1
/;20120116;544;1;1;43.666.666.666.666.600;3;131.0;1
/;20120116;57;1;1;32.0;1;32.0;1
/;20120116;666;0;1;8.0;2;8.0;1
/;20120116;678;1;1;24.666.666.666.666.600;3;74.0;1
/;20120116;812;0;1;9.0;1;9.0;1
/;20120116;826;1;1;774.0;1;774.0;1
/;20120116;95;1;1;32.0;1;32.0;1
/;20120116;9832;1;1;13.0;2;26.0;1
/;20120117;0;30;30;0.0;31;0.0;30
/;20120117;1059;1;1;14.5;2;29.0;1
/;20120117;1401;1;1;13.0;1;13.0;1
/;20120117;161;1;1;67.0;2;134.0;1
/;20120117;17;1;1;14.0;1;14.0;1
/;20120117;199;0;1;15.0;1;15.0;1
/;20120117;225;1;1;59.5;2;119.0;1
/;20120117;23;1;1;23.0;1;23.0;1
/;20120117;239;1;1;13.5;2;27.0;1
/;20120117;24;1;1;24.0;1;24.0;1
/;20120117;305;0;1;6.0;1;6.0;1
/;20120117;34;1;1;5.0;2;5.0;1
/;20120117;35;1;1;9.0;2;9.0;1
/;20120117;37;1;1;17.0;1;17.0;1
/;20120117;378;0;1;11.0;1;11.0;1
/;20120117;4;1;1;4.0;1;4.0;1
/;20120117;400;0;1;2.5;2;5.0;1
/;20120117;43;1;1;14.0;1;14.0;1
/;20120117;44;1;1;12.0;1;12.0;1
/;20120117;456;1;1;4.0;1;4.0;1
/;20120117;507;1;1;28.0;1;28.0;1
/;20120117;54;1;1;17.0;2;17.0;1
/;20120117;57;1;1;57.0;1;57.0;1
/;20120117;6043;1;1;11.655.555.555.555.500;9;1049.0;1
/;20120117;617;1;1;209.5;2;419.0;1
/;20120117;64;1;1;64.0;1;64.0;1
/;20120117;7171;1;1;13.666.666.666.666.600;3;41.0;1
/;20120117;879;1;1;5.25;4;21.0;1
/;20120117;9;1;1;9.0;1;9.0;1
/;20120117;926;1;1;20.0;1;20.0;1
/;20120117;955;1;1;954.0;1;954.0;1
/;20120118;0;24;24;0.0;26;0.0;24
/;20120118;11;1;1;11.0;1;11.0;1
/;20120118;113;2;2;52.5;2;105.0;2
/;20120118;13;2;2;9.5;2;19.0;2
/;20120118;158;0;1;19.0;1;19.0;1
/;20120118;16;2;2;16.0;2;32.0;2
/;20120118;1627;1;1;277.5;5;1110.0;1
/;20120118;18;1;1;10.0;1;10.0;1
/;20120118;203;1;1;15.0;1;15.0;1
/;20120118;204;1;1;204.0;2;204.0;1
/;20120118;22;1;1;22.0;1;22.0;1
/;20120118;220;1;1;119.0;1;119.0;1
/;20120118;223;1;1;3.0;1;3.0;1
/;20120118;2395;1;1;10.0;1;10.0;1
/;20120118;24;1;1;14.0;2;14.0;1
/;20120118;2475;1;1;18.045.454.545.454.500;11;1985.0;1
/;20120118;277;0;1;30.0;3;60.0;1
/;20120118;28;1;1;9.0;2;9.0;1
/;20120118;34;1;1;17.0;1;17.0;1
/;20120118;351;1;1;70.2;6;351.0;1
/;20120118;457;1;1;9.0;1;9.0;1
/;20120118;46;2;2;15.5;2;31.0;2
/;20120118;493;1;1;202.5;2;405.0;1
/;20120118;506;1;1;52.0;1;52.0;1
/;20120118;552;1;1;9.5;2;19.0;1
/;20120118;641;1;1;70.75;5;283.0;1
/;20120118;68;1;1;51.0;1;51.0;1
/;20120118;703;0;1;3.0;1;3.0;1
/;20120118;71;1;1;48.0;1;48.0;1
/;20120118;75;1;1;11.0;1;11.0;1
/;20120118;8;1;1;8.0;1;8.0;1
/;20120118;83;1;1;46.0;1;46.0;1
/;20120118;91;0;1;0.0;1;0.0;1
/;20120118;93;1;1;43.0;1;43.0;1
/;20120118;96;1;1;43.5;2;87.0;1
/;20120119;0;29;26;0.0;32;0.0;29
/;20120119;1001;1;1;332.0;4;996.0;1
/;20120119;1317;1;1;329.25;5;1317.0;1
/;20120119;1329;1;1;272.0;2;544.0;1
/;20120119;146;0;1;128.0;1;128.0;1
/;20120119;15;1;1;15.0;1;15.0;1
/;20120119;16;1;1;14.0;2;14.0;1
/;20120119;161;0;1;14.0;1;14.0;1
/;20120119;165;1;1;13.0;1;13.0;1
